The moving average window size of this data is 10
1.0698556491,1.3247682394,3.0767071905,1.5662509991,5.3271948603,3.0571917284000003,2.4791724259,5.5530294607,4.0887620257999995,4.0856272382
1.0705560389,1.538818802,3.1932136007,1.5223992776,5.3408263683,2.9954563743000002,2.4349430264,5.526706369899999,4.0828991158,4.5673458825
1.0700884594,1.3561139544,3.1793370621,1.5278951291,5.3465359677999995,2.9552868893,2.4581140749,5.4926374472,4.112429286999999,4.7785809078
1.0709339556,1.3572089222,3.3309137788000003,1.5630263862,5.3207395982,3.041685389,2.4776035829999996,5.4933727199,4.1066065261,4.6444152478
1.0711645133999999,1.4052097991,3.3541645324,1.6907316454,5.3269561551999995,3.1279303458000003,2.53504766,5.4676299044,4.1102423162,4.9810095752
1.0724159635,1.3900772905,3.3956162432,1.804053073,5.3092158874,3.1364931418,2.4579313927,5.4661982154999995,4.1364903049,4.8145165658
1.0729656131999998,1.429433065,3.4233361653000003,1.7376543916,5.2852179624,3.0206968748,2.3793107518,5.4171134438,4.1365481289,5.1934925001000005
1.0717092004,1.4197382236,3.4745284212,1.7775023390000002,5.255624745,3.0752454123,2.3497853102,5.4192704047,4.1309058548,5.0757431152
1.0713482627,1.5579259746,3.4234305661,1.9440213617000002,5.2216215067,2.9980774482,2.3418955164,5.3642218162,4.1130237926,4.8890279515
1.0713451423,1.5729060180999999,3.2505759351,1.7860928245,5.2265095699,3.0314452234,2.3120700132,5.2700831424,4.1103182021,5.1362450799
1.0722915025,1.5483399072000001,3.2356234988,1.9597687588,5.2460287989,3.0456470214999998,2.3253472438,5.3459974548,4.1188417131,4.78817947
1.0726105127,1.538590046,3.2213222666,2.0118827772,5.2610047022,3.1301427209,2.3258573384999996,5.2888514203999994,4.115451398399999,4.819653911600001
1.0729809858,1.495919314,3.2461265679,1.8012994904,5.2181391026,3.1326801345,2.3690290051000003,5.3478663424,4.0825075924,4.5001394536
1.0723826899,1.5420750188,3.1673418122,1.9080238833999998,5.2066100053,3.1539460633,2.3155043606,5.3843624358,4.0786938441,4.6137289139
1.0716274050999999,1.3327538088000002,3.1658983793,1.849040631,5.214327382,3.1827901228999997,2.2413054786,5.423140333899999,4.0866838489,4.511606596
1.0712968321,1.2926413619,3.1864293794,1.8302878117999999,5.2045647461,3.1624413629,2.2928386396000002,5.3962684385,4.0603714511,4.7521773456
1.0712922689,1.1966472297000001,3.0604450858,1.8094589578,5.2137179802,3.2577294623999995,2.2960111694000003,5.3772666892,4.0892802113,4.3346339089
1.0722991921,1.1857498279,3.0913233406,1.956799349,5.2302839211,3.2357653378,2.3006753701,5.3149315398,4.1047934642,4.4795051702
1.0729666143999999,1.2592672699,3.1818692239,1.8567463708999998,5.2236956972,3.3103824908999995,2.2777160225,5.351877655,4.133278970699999,4.4823670065000005
1.0733317488999998,1.3946664746,3.2837332449,1.9304316945,5.2121137894,3.3311756727999997,2.2471899926,5.3492870604,4.1511102993,4.418935019
1.0733461036,1.3364882474,3.2799783914000002,1.6752434535999998,5.2066732005,3.3164016643,2.2364362995000002,5.2676677613,4.1736402944,4.8305005058
1.0733356053,1.2480848937,3.1849691903,1.586263497,5.2052929393,3.3222219891,2.2059903951999997,5.301090496900001,4.2051655001,4.9710956199
1.0739353041,1.5412640679,3.1463470126,1.5310906679,5.2505815644,3.2294928919,2.1537059040999997,5.273004344,4.206161025999999,4.9168104517
1.073563492,1.5669991313,3.1777070992,1.3686495723,5.2646625068,3.2341031645999996,2.2072202228,5.2565570233,4.2417019697,5.2797233446
1.0735800134,1.8135974140999997,3.0712524494,1.208921838,5.2977273303,3.239218303,2.2586897439,5.2217263162,4.2346898041,5.2796522817
1.0729173718,1.9894930666000001,3.1557890524000003,1.1637568582,5.3023614948,3.2817774784,2.2346079822,5.192071481,4.2360390723000005,5.0776854211
1.072990053,1.9720577763000002,3.1170335367,1.1384137669999999,5.3078064750000005,3.1780516189,2.224885428,5.2428294827,4.222620775299999,4.9887571414
1.073288402,1.9338866853999999,3.0508194497,0.9461892095,5.301168499899999,3.0913016692,2.2735438951,5.2478971235000005,4.2085381775,4.790607054800001
1.0680529077999998,1.8586219901,2.8684856101,1.0985649984,5.3080573015,3.0429629263,2.280777279,5.300855524499999,4.1932063014,5.3220370826
1.0683131575,1.8207069117999999,2.804075939,1.0801907511,5.3184922557,3.0004959116000003,2.3019151256,5.3909426498999995,4.1792742016,5.5389034547
1.0680751156,1.895912113,2.809526152,1.0440083033,5.3182126237,3.0295190594,2.3113525973,5.3914766729,4.1553832036000005,5.3711895161
1.0673547872,1.7423272816000002,2.8464403304,0.9855581445,5.3201572105,3.0684002882000003,2.3301916219,5.423459306,4.1177934856,5.1556656944
1.0671656051,1.4467862582,2.7750155232,1.1714810513,5.3085476116,3.0756988516,2.3273578573,5.4003398984999995,4.1343780878,5.7634064031
1.0674508245,1.584645856,2.8054969746,1.0774528733,5.3137942185,3.0761359523,2.3308756306,5.4062148162,4.1193155609000005,5.7659212105
1.068503575,1.5260955220999999,2.8683665102,1.1726762881000001,5.2693245808,3.0278604277,2.3717741679,5.4272043601,4.1356244106,5.8504245465
1.0689140299,1.5959165902,2.7400406925,1.3134345413,5.2563179972,2.9793376222,2.3642267854,5.455517803099999,4.1396069906,6.146922479
1.0685792014,1.5845261592,2.8598161061,1.3259085333,5.2415617318,3.0913332392,2.3655668637000002,5.4936555521,4.1422400475,6.4510025842
1.0677749345,1.6126661166999998,2.8901588468,1.2717787375,5.2323412419999995,3.1732909809,2.3854457402,5.504978750699999,4.1401802447,6.622776512100001
1.0727454859,1.4906573046,2.9662305756,1.2829329183,5.2637876477,3.1828170812,2.4607965728,5.445272001,4.1302325044999995,6.0446972548
1.0715103215,1.4167326782,3.0423266358,1.2835736514,5.2401549409,3.1574307816,2.5068379304,5.4387307176,4.1572760883,6.0795827952
1.0718077809,1.2075226629,2.9506890768,1.5005950294,5.2532396468,3.2293351188000003,2.5092304013,5.4369495761,4.1486812825,5.7467497069
1.0638326001,1.2972198169,3.0244038557,1.551180836,5.222681564299999,3.1693525271,2.5201338012,5.4534151126,4.1706703523,5.5925560247
1.038936305,1.4113219551,3.1157348634,1.5528576155,5.2326038779,3.1845934379,2.5950258727,5.4446331333,4.1527652543,5.123791758299999
1.0115324391,1.3354147456,3.147844665,1.6379650298000001,5.229660794599999,3.0762775541,2.5492067202,5.498226666700001,4.1491285326,4.81226235
1.0046713746,1.3180762724,3.0066576343,1.8039136939999998,5.2603666876999995,3.1075618820999997,2.4720464098,5.4929884025,4.1271429597000004,4.5426959037
0.9976632574,1.168131439,3.1345524351000003,1.8352266457,5.2948593844000005,3.1763535498,2.5057934919,5.4710913744,4.1411324336,4.3845321523
1.0123325398,1.220620994,3.1472262491,1.7404140528999998,5.3196077391,3.1221593454,2.5961131064,5.4656193585,4.1343406304,4.1958900768
1.0193838909,1.3164462515,3.2206884629,1.9285748583,5.3469757021,3.1522459749,2.5281102791000003,5.4475943749999995,4.1492760218,4.2277470442
1.0472735288000001,1.4500211857,3.2279096152999998,1.9269499678,5.322018223500001,3.2004895376,2.469080012,5.4984530887,4.168724117,4.436059784599999
1.0521139308,1.3168046668,3.0941553496000003,1.9669976014,5.3381786466,3.2503222366,2.4056640118,5.490569549,4.1586574971,4.0514840686
1.0323842293,1.3527144867,3.1911801127,1.9726129344,5.3031364849,3.2455940632,2.4096909062,5.5397811582,4.1579708064,4.416059937
1.0443721992000001,1.495010761,3.1726602984,2.1675532224999996,5.3454679796,3.2856945234,2.4106513957,5.4824996188999995,4.150228112,4.2830085539
1.0685194553000001,1.6419955293000001,3.0933861543,2.1723455668,5.3195908189,3.3331323779,2.3147577873,5.543691340600001,4.1785442733,4.101642507399999
1.0565500460000001,1.7045999349999998,3.0236001985,2.2137904688,5.3095840766,3.4123065947999995,2.3643094884,5.5178266106,4.1632263851,4.4847110892
1.0356142015,1.6398844908,3.076205543,1.9978785340999998,5.2850161029,3.3883453795999996,2.3637297748000003,5.4870345736,4.1695789038,4.6763120770999995
1.0364425998,1.7435730735,3.1067754808,2.0006147339,5.2611013959,3.3936979461999996,2.3447656449,5.5158509724,4.1671688805,5.0326738618
0.9721748011000001,1.8091688348,3.1113454971,2.1468950671,5.2646203754,3.4500002025999996,2.3498748815,5.4387769614,4.1770861188,5.2176601569
0.9693841644000001,1.7863580357,3.1624471926,2.1335022264,5.2541216372,3.331135422,2.3721395663,5.5216061723,4.1589071275,4.8756047459000005
0.9117281754000001,1.7990731105000002,3.2400823823000002,2.1209067815,5.2635966587,3.3372274572,2.3875130509,5.463154064599999,4.1676295864,4.6275728231999995
0.8666384761,1.8044831741,3.3999320602,2.0578717266999997,5.2505158173,3.3789975565,2.4022594279,5.421619239,4.1584765503,4.6993504416
0.9003681113,1.8065111455,3.4049399959,1.9065172913000001,5.274602273,3.3774931087,2.4172082531,5.3693777385,4.1883273889999995,4.3962554309
0.9088820505000001,1.6626355151999999,3.3846439418000003,1.8109990749000002,5.2630500625,3.3800150809000002,2.4016474125,5.344562756899999,4.1738397016,4.7389029361
0.9062706556,1.5660071796000001,3.5084542374,1.7815416818999998,5.2693962824,3.4451886711,2.4742238874,5.2625500323,4.1452491688,5.1910548006
0.9165022257000001,1.5554136575,3.4252390636000003,1.7410356625999999,5.2698783499,3.4169335726999996,2.4201340389,5.2094889097,4.160514103900001,4.8377682788000005
0.9347746968999999,1.56029654,3.5151453941,1.8534693512,5.2993152831,3.4610325628,2.4247187102,5.2214979082,4.1653338532,4.7546716586
0.9442786883000001,1.6286490836999998,3.4055987946000004,1.6216907131,5.2961548647,3.4608357552999998,2.4027473416,5.1914340187,4.1743150252,4.4871144231999995
1.0033816831,1.7205755685,3.2901698750999997,1.6071136328000002,5.285551378,3.4420700679999996,2.3896685443,5.1851223585,4.178571497,4.3496735664
1.0471374245,1.7527693303,3.288258716,1.6011802930999999,5.3003145189000005,3.5332549352999996,2.4474599775000003,5.1785568766,4.1950919224,4.1302465637
1.0559849265,1.6368977403999998,3.1847580017999997,1.5826926118,5.292589024,3.5208651102,2.4790827021,5.1805079618,4.1925982718,4.1562648109
1.0748947552,1.6738345448,3.2087060348,1.5608114185,5.2839902627,3.4759613887999996,2.5291642504,5.166924702899999,4.2154563232,3.9710248550000005
1.0371812425,1.6987312553999998,3.0854807849,1.706970228,5.264799209,3.4381399012000005,2.500155264,5.1767715549,4.1974744788,4.1427457774
1.00400007,1.7132086416,2.9476790417,1.8231628412999998,5.2484559297,3.4263648261999995,2.5148212379,5.2550905353,4.231520355700001,4.0445882621
1.00168627,1.6614395383000002,2.8435345922,1.7541156804,5.2509486548,3.4171560385,2.4518938742,5.2522821982,4.2377746285999995,3.9466619399000002
1.0024616767999999,1.5486916062,2.9390382747,1.6798037486,5.2628912676,3.4441358555,2.5026297035,5.2819637317,4.2383758739,3.7536312435
0.9859719383,1.7289200358999999,2.9101919025000003,1.697734282,5.2302528885,3.4399784443000003,2.5497574503,5.2689398898999995,4.2432184268999995,3.5526738619
0.9955211369999999,1.5823827836,2.9917446564,1.7728131149,5.223869280400001,3.4305609681999996,2.5919880232,5.2970593849,4.2191858887,3.3050841534
0.9630229549999999,1.4741361249,3.0986249211,1.8190778292,5.2272078336,3.4475331369,2.5363555339999997,5.3511284571,4.2246583864,3.5270708548000003
0.9243595369,1.3819672838000001,3.064042466,1.6575918093,5.2108848957,3.3776398057000003,2.4732451576,5.2734491768,4.2033211793,3.7391126742
0.9524413996,1.5389226983,3.0580287565999997,1.5841665353,5.1993379644,3.3677231149,2.4022409454,5.249856707699999,4.1871620722000005,4.1090651158
1.0018098911,1.6912662961999998,2.9979934901,1.5116869402000002,5.1930855067,3.3592654308,2.3834015508,5.2362564365,4.1667786466,4.4159352233
1.0680784436,1.8205590793,2.9688689944,1.3710417551,5.1886463579,3.3721178412999997,2.3855194637,5.2414155478,4.1617330209,4.1885687121
1.0840789653,1.9577017740999998,3.0664165994,1.1998525885,5.1858108574,3.2534873823,2.4267485922,5.2168160788,4.1661101053,4.1259744069
1.0913864559,1.9553251099,3.0720330681,1.245206504,5.157194546,3.2362513558000003,2.4714124997,5.3012787324,4.1602390594,4.3087122442000005
1.0953976855,2.0307522301,2.9816551198,1.2251264228,5.1682099346,3.2357568725999997,2.5057886648,5.3220012745,4.1501719465,4.4419923506000005
1.1081275408,1.8103132995,3.0396225278999998,1.1769034333000001,5.1692669291,3.1818488282,2.4532961653000003,5.321936516,4.1530464922,4.638080125
1.0775035716999999,1.9089250268,3.0593763791,1.3118958802,5.191413219599999,3.1863976756,2.383808772,5.3562942338,4.1749752277,4.9569499453
1.1096921738999999,1.9473575467,3.1114260214,1.2330481832,5.1666493705,3.1901633307,2.3828332995,5.3559000892,4.1432363287000005,4.666705928600001
1.07114426,1.8121162637000001,2.9559238802,1.2512090893,5.1403723059,3.2813775508,2.3606404396,5.3803761877,4.1763226784,4.4427936158
